protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
tr|G3UYP0,MOUSE,PDT+19,G3UYP0,1,5,3,6,6,6,8,2,3,10,9,4,4,12,1,4,6,4,4,4,2
tr|Q3UDD5,MOUSE,PDT+19,Q3UDD5,1,69,7,39,64,39,54,12,24,34,84,9,22,32,36,48,45,33,48,10,29
tr|Q3UN87,MOUSE,PDT+19,Q3UN87,1,24,3,6,6,4,36,2,13,10,12,12,3,48,8,20,5,11,15,0,2
tr|Q3T9X3,MOUSE,PDT+19,Q3T9X3,1,48,6,51,61,33,45,17,61,52,83,20,36,65,43,60,60,44,51,5,19
sp|Q9JJV2,MOUSE,PDT+19,PROF2,1,12,6,10,5,5,20,1,6,9,7,6,4,2,4,6,7,7,14,2,7
sp|O35295,MOUSE,PDT+19,PURB,1,24,2,19,28,16,72,1,10,17,24,3,7,15,14,25,17,7,12,1,10
sp|Q9D0R2,MOUSE,PDT+19,SYTC,1,36,16,41,65,36,50,19,37,63,59,17,30,32,31,42,37,36,37,13,25
sp|P62075,MOUSE,PDT+19,TIM13,1,8,4,7,4,3,11,0,4,6,5,7,5,2,6,7,6,3,4,1,2
tr|Q792E4,MOUSE,PDT+19,Q792E4,1,12,0,4,15,2,7,0,4,13,18,2,3,2,17,8,6,4,7,0,3
tr|Q3TJX0,MOUSE,PDT+19,Q3TJX0,1,45,11,42,48,19,41,8,40,47,70,17,47,24,18,26,31,27,41,8,17
tr|G3UX26,MOUSE,PDT+19,G3UX26,1,20,8,16,12,17,33,3,12,23,23,2,15,7,7,6,23,28,14,4,10
tr|Q0PD63,MOUSE,PDT+19,Q0PD63,1,17,4,20,12,13,12,2,13,13,11,6,9,5,14,11,17,16,13,3,9
sp|Q9D8B3,MOUSE,PDT+19,CHM4B,1,23,0,14,33,6,15,2,9,26,22,9,9,9,12,6,9,10,7,1,2
sp|Q61411,MOUSE,PDT+19,RASH,1,11,6,15,14,5,13,3,11,11,14,5,5,6,11,12,11,11,16,0,9
sp|Q9DCC4,MOUSE,PDT+19,P5CR3,1,38,8,5,18,6,24,11,12,9,28,10,8,14,12,13,14,20,23,0,1
tr|Q3TJH1,MOUSE,PDT+19,Q3TJH1,1,24,10,26,30,17,19,5,25,28,27,9,13,3,13,20,22,23,22,3,15
tr|Q7TPT7,MOUSE,PDT+19,Q7TPT7,1,125,23,66,80,44,93,27,40,64,133,17,26,98,57,85,71,56,92,32,34
tr|Q3THP1,MOUSE,PDT+19,Q3THP1,1,69,7,40,64,38,54,12,25,34,82,9,21,33,36,48,46,33,48,10,29
tr|Q3UD03,MOUSE,PDT+19,Q3UD03,1,64,16,29,24,18,46,17,23,19,55,9,18,27,16,29,28,33,40,6,7
sp|Q5SQX6,MOUSE,PDT+19,CYFP2,1,70,33,59,96,62,48,32,81,75,137,40,52,56,65,74,74,54,75,12,58
tr|Q3UKH3,MOUSE,PDT+19,Q3UKH3,1,45,8,19,18,13,44,7,19,24,36,9,14,16,17,17,27,23,31,2,8
sp|Q8BWT1,MOUSE,PDT+19,THIM,1,45,8,20,18,13,44,7,19,24,36,9,13,16,17,17,27,23,31,2,8
sp|Q8C0M9,MOUSE,PDT+19,ASGL1,1,41,8,16,20,4,38,6,14,24,28,8,16,11,5,13,17,17,32,3,5
tr|A0A068EVR8,MOUSE,PDT+19,A0A068EVR8,1,34,25,21,30,18,53,16,24,26,79,6,26,55,26,32,56,62,39,21,20
sp|Q8VDK1,MOUSE,PDT+19,NIT1,1,26,13,8,19,10,26,12,10,9,40,6,8,24,18,21,21,18,19,5,10
sp|Q99KC8,MOUSE,PDT+19,VMA5A,1,64,13,35,53,31,44,17,37,56,87,21,37,38,33,24,80,40,56,6,21
sp|Q9DAR7,MOUSE,PDT+19,DCPS,1,20,2,22,27,11,16,13,17,17,44,2,10,19,22,25,16,20,19,2,14
tr|Q544Q7,MOUSE,PDT+19,Q544Q7,1,14,6,11,18,19,17,4,11,24,28,6,10,19,12,10,18,16,17,3,15
sp|P97927,MOUSE,PDT+19,LAMA4,1,121,47,113,120,78,128,48,85,103,160,30,99,76,77,95,157,89,121,14,55
sp|Q8BJW6,MOUSE,PDT+19,EIF2A,1,51,9,22,32,24,34,13,18,53,47,8,40,44,25,14,38,36,41,11,21
tr|Q3UMP4,MOUSE,PDT+19,Q3UMP4,1,26,2,30,42,13,56,9,11,35,18,4,16,25,16,40,24,11,18,3,2
tr|B2MWM9,MOUSE,PDT+19,B2MWM9,1,21,3,56,51,18,26,7,19,43,27,5,16,26,15,9,18,14,17,11,14
tr|Q3UC80,MOUSE,PDT+19,Q3UC80,1,24,15,7,11,13,17,2,21,14,24,7,11,3,9,4,10,11,27,2,6
sp|Q8BJF9,MOUSE,PDT+19,CHM2B,1,19,1,14,19,4,7,1,13,26,14,15,8,3,16,10,16,16,11,0,0
tr|E9Q3T0,MOUSE,PDT+19,E9Q3T0,1,23,2,5,12,4,12,1,6,7,9,2,4,6,0,0,8,3,8,1,1
sp|Q7TSV4,MOUSE,PDT+19,PGM2,1,56,10,34,40,33,46,14,29,42,52,12,26,35,31,21,42,37,30,10,20
tr|Q99J29,MOUSE,PDT+19,Q99J29,1,30,5,24,25,22,32,6,19,33,52,16,17,18,21,9,37,20,33,16,17
tr|A0A0R4J256,MOUSE,PDT+19,A0A0R4J256,1,25,3,13,13,7,25,6,12,5,18,7,4,8,6,10,13,14,19,1,10
tr|Q4FK25,MOUSE,PDT+19,Q4FK25,1,25,2,12,13,7,25,5,12,5,18,7,5,8,6,12,13,14,19,1,10
tr|Q8BH40,MOUSE,PDT+19,Q8BH40,1,15,3,14,23,7,12,3,24,15,19,5,8,7,32,17,22,14,15,2,4
tr|Q5M8M8,MOUSE,PDT+19,Q5M8M8,1,27,1,1,2,3,9,5,5,32,8,5,7,15,11,11,7,3,5,1,2
tr|Q3UII2,MOUSE,PDT+19,Q3UII2,1,17,12,8,18,17,22,2,18,15,29,6,15,4,8,4,15,13,26,6,11
tr|G4V4Z1,MOUSE,PDT+19,G4V4Z1,1,136,18,86,101,47,118,44,54,98,193,23,44,161,102,116,86,127,96,38,49
sp|Q8BMF4,MOUSE,PDT+19,ODP2,1,84,10,25,38,16,48,7,42,40,47,14,13,63,20,31,45,31,51,7,10
sp|P61967,MOUSE,PDT+19,AP1S1,1,8,4,10,16,9,6,1,7,14,23,8,2,2,7,10,9,3,10,2,7
tr|Q3TIH9,MOUSE,PDT+19,Q3TIH9,1,11,3,9,15,7,5,2,11,18,10,3,9,14,5,8,4,6,7,2,5
tr|Q3UYQ4,MOUSE,PDT+19,Q3UYQ4,1,30,6,26,44,25,34,5,23,42,69,6,23,25,30,28,32,29,31,2,14
tr|G5E8T9,MOUSE,PDT+19,G5E8T9,1,24,8,15,20,9,24,13,10,23,33,6,7,15,11,14,15,25,25,2,10
tr|B2RSV4,MOUSE,PDT+19,B2RSV4,1,79,19,67,93,57,87,26,67,52,122,26,55,61,48,64,75,71,102,8,38
tr|A0JNY3,MOUSE,PDT+19,A0JNY3,1,54,12,49,50,16,58,21,53,36,72,23,22,61,26,41,55,52,58,3,10
tr|H3BJL6,MOUSE,PDT+19,H3BJL6,1,21,11,13,13,14,22,6,13,18,23,5,12,15,12,8,22,8,13,5,11
sp|O08529,MOUSE,PDT+19,CAN2,1,46,15,47,69,37,52,10,45,41,67,10,26,25,27,40,38,37,30,16,22
tr|Q3U6T2,MOUSE,PDT+19,Q3U6T2,1,25,9,28,18,17,30,7,23,18,49,19,18,23,14,24,26,16,23,13,15
tr|Q3UGJ5,MOUSE,PDT+19,Q3UGJ5,1,44,22,50,62,48,39,21,49,61,72,13,32,36,40,51,64,43,49,6,32
sp|Q9EPK7,MOUSE,PDT+19,XPO7,1,59,25,56,58,51,39,23,57,45,158,32,57,34,63,55,98,71,59,9,38
tr|A2RTI3,MOUSE,PDT+19,A2RTI3,1,27,7,30,25,10,27,24,22,24,34,16,20,19,13,17,25,26,38,6,25
sp|Q91XV3,MOUSE,PDT+19,BASP1,1,66,0,10,40,0,16,0,0,28,1,1,2,26,5,0,19,7,4,0,1
tr|A0A0U1RP87,MOUSE,PDT+19,A0A0U1RP87,1,5,1,4,4,3,5,1,4,6,15,2,3,2,4,5,7,3,7,1,1
tr|B2RQQ8,MOUSE,PDT+19,B2RQQ8,1,68,21,75,63,63,471,18,55,80,93,32,18,275,75,72,76,54,65,9,24
tr|Q3V235,MOUSE,PDT+19,Q3V235,1,32,0,11,20,10,19,2,21,19,33,5,11,10,22,24,20,12,19,1,8
tr|Q5SUR3,MOUSE,PDT+19,Q5SUR3,1,7,3,19,19,5,6,2,12,17,12,4,8,10,7,3,3,11,11,3,1
tr|Q3TL58,MOUSE,PDT+19,Q3TL58,1,7,3,18,19,5,6,2,12,17,12,4,9,10,7,3,3,11,11,3,1
tr|G3UXT7,MOUSE,PDT+19,G3UXT7,1,8,4,10,5,6,22,1,4,11,2,3,10,10,4,9,6,7,2,3,2
sp|P0C0S6,MOUSE,PDT+19,H2AZ,1,16,0,4,5,1,15,6,9,14,12,1,1,3,5,9,9,8,8,0,2
sp|Q8BTZ7,MOUSE,PDT+19,GMPPB,1,20,9,14,25,12,29,11,24,15,37,13,10,22,17,20,23,11,37,4,7
tr|Q80XR3,MOUSE,PDT+19,Q80XR3,1,32,5,13,21,11,36,10,21,23,28,6,9,14,11,14,23,13,31,1,9
sp|Q9CQS8,MOUSE,PDT+19,SC61B,1,10,1,1,1,3,13,1,2,4,5,4,2,7,1,8,12,9,8,2,2
sp|Q64522,MOUSE,PDT+19,H2A2B,1,16,0,2,7,1,15,3,5,13,15,2,7,6,5,12,5,4,9,0,3
tr|Q8R5L1,MOUSE,PDT+19,Q8R5L1,1,21,6,19,29,12,17,7,10,17,32,3,9,18,10,12,16,19,15,3,4
tr|Q0PD21,MOUSE,PDT+19,Q0PD21,1,18,8,14,12,11,9,8,14,13,17,8,9,12,7,14,20,13,15,3,4
tr|F8VPN4,MOUSE,PDT+19,F8VPN4,1,100,43,77,108,63,98,49,78,77,153,35,72,85,56,90,94,64,99,31,60
sp|P98064,MOUSE,PDT+19,MASP1,1,23,29,40,52,30,50,20,31,37,53,16,27,44,26,31,56,47,44,13,35
sp|P51859,MOUSE,PDT+19,HDGF,1,20,2,13,43,8,21,5,4,27,10,3,7,18,6,9,18,6,10,2,5
sp|O54782,MOUSE,PDT+19,MA2B2,1,68,4,47,44,37,65,40,38,27,108,29,41,72,69,60,63,64,75,27,40
sp|P67778,MOUSE,PDT+19,PHB,1,31,1,15,20,12,17,3,21,12,27,1,7,9,15,19,17,14,25,1,5
tr|F6TVP2,MOUSE,PDT+19,F6TVP2,1,36,15,44,50,31,31,21,44,52,50,12,24,37,31,40,33,22,32,5,20
tr|Q3TG52,MOUSE,PDT+19,Q3TG52,1,54,17,14,38,24,50,7,27,31,42,13,20,24,16,22,24,32,45,4,14
sp|O35381,MOUSE,PDT+19,AN32A,1,5,3,30,58,4,14,1,8,19,29,3,16,7,3,8,13,6,12,0,8
tr|Q3THA0,MOUSE,PDT+19,Q3THA0,1,19,5,23,29,12,24,3,15,29,21,5,12,24,10,19,22,24,15,4,5
tr|Q3TJ95,MOUSE,PDT+19,Q3TJ95,1,28,2,10,29,8,13,0,5,16,11,3,8,10,16,10,21,7,9,4,1
sp|P42669,MOUSE,PDT+19,PURA,1,23,2,15,29,13,48,5,9,20,26,5,9,12,25,21,20,13,15,1,10
sp|O70251,MOUSE,PDT+19,EF1B,1,20,3,24,20,5,16,2,9,23,18,4,3,10,8,4,18,7,19,3,9
sp|Q922H4,MOUSE,PDT+19,GMPPA,1,31,6,13,24,18,38,15,30,11,46,5,14,32,24,26,24,20,28,4,11
tr|Q3TPJ9,MOUSE,PDT+19,Q3TPJ9,1,16,10,22,16,17,15,11,11,19,25,6,8,10,10,16,17,15,20,2,10
sp|Q6PDM2,MOUSE,PDT+19,SRSF1,1,10,2,20,11,7,35,3,7,8,6,3,7,17,1,43,28,7,17,1,15
sp|Q9D823,MOUSE,PDT+19,RL37,1,8,4,0,1,3,9,4,1,14,3,2,3,3,1,15,9,10,2,1,4
tr|A2APM1,MOUSE,PDT+19,A2APM1,1,40,10,43,44,17,39,26,28,21,39,10,36,44,32,27,66,79,33,10,13
tr|F2Z456,MOUSE,PDT+19,F2Z456,1,19,5,17,14,12,26,9,17,20,34,5,9,24,14,19,18,15,22,6,8
tr|Q3TND6,MOUSE,PDT+19,Q3TND6,1,68,5,47,44,37,65,40,38,27,108,29,41,72,69,60,63,64,75,27,39
tr|Q8C6E9,MOUSE,PDT+19,Q8C6E9,1,22,4,14,28,13,46,6,9,21,27,5,10,12,24,20,20,13,15,1,10
sp|Q5EBG8,MOUSE,PDT+19,CA050,1,19,3,12,14,4,18,8,7,10,19,6,5,16,13,7,7,10,11,2,8
tr|F8VQJ3,MOUSE,PDT+19,F8VQJ3,1,137,100,106,134,47,117,29,49,81,121,18,94,72,73,98,101,96,77,11,46
sp|Q9Z2Q6,MOUSE,PDT+19,SEPT5,1,14,8,30,29,15,18,12,21,32,32,12,12,16,22,22,17,18,27,2,10
sp|Q8K4Z3,MOUSE,PDT+19,NNRE,1,18,6,11,14,11,25,4,13,13,32,8,6,25,14,13,21,14,19,3,12
tr|Q4FJM2,MOUSE,PDT+19,Q4FJM2,1,14,4,12,18,4,11,5,1,10,11,5,12,17,14,19,20,5,10,2,3
tr|Q5F283,MOUSE,PDT+19,Q5F283,1,23,13,13,15,14,31,5,9,9,29,4,3,41,14,16,12,14,21,4,6
tr|Q3UFR4,MOUSE,PDT+19,Q3UFR4,1,63,13,21,21,25,48,3,34,22,78,13,18,29,11,21,42,26,55,5,7
tr|Q3TJ71,MOUSE,PDT+19,Q3TJ71,1,39,13,30,32,18,30,8,41,37,36,8,22,24,14,26,31,26,38,5,15
sp|Q3TCH7,MOUSE,PDT+19,CUL4A,1,37,9,48,58,36,39,23,42,67,88,27,25,25,40,45,44,35,45,6,20
tr|A0MNP4,MOUSE,PDT+19,A0MNP4,1,20,3,28,12,10,23,13,22,18,25,4,10,8,12,6,30,18,24,10,9
tr|Q3TIT5,MOUSE,PDT+19,Q3TIT5,1,42,33,26,41,13,22,12,21,38,60,16,24,40,31,9,35,22,51,5,13
sp|Q8K0C9,MOUSE,PDT+19,GMDS,1,26,6,18,29,15,29,10,19,27,30,8,18,14,13,18,20,19,30,5,18
tr|Q3U4H0,MOUSE,PDT+19,Q3U4H0,1,23,3,17,22,14,18,2,13,23,22,7,12,15,18,9,11,10,19,2,8
sp|Q3B7Z2,MOUSE,PDT+19,OSBP1,1,72,15,38,67,22,73,23,31,56,65,15,35,38,27,46,62,50,32,16,22
tr|Q5FW75,MOUSE,PDT+19,Q5FW75,1,73,10,53,93,28,35,23,65,51,84,27,47,29,55,62,38,45,34,16,26
sp|Q80W21,MOUSE,PDT+19,GSTM7,1,12,3,16,15,14,13,3,11,15,26,10,10,10,6,15,9,9,5,4,12
tr|Q4VAE6,MOUSE,PDT+19,Q4VAE6,1,14,6,15,16,7,12,2,11,17,15,6,6,11,5,12,7,8,16,2,5
sp|Q8VHX6,MOUSE,PDT+19,FLNC,1,196,46,157,173,92,301,64,134,157,140,34,85,221,83,114,166,193,272,18,80
sp|Q9Z1Z0,MOUSE,PDT+19,USO1,1,57,19,50,90,24,50,18,57,58,129,15,48,31,81,33,75,51,54,5,14
tr|Q3TD51,MOUSE,PDT+19,Q3TD51,1,52,3,27,23,22,38,10,26,39,58,20,33,36,29,19,60,47,37,5,13
tr|Q3U741,MOUSE,PDT+19,Q3U741,1,46,11,41,36,21,67,11,30,32,44,17,23,43,38,55,39,35,30,5,28
tr|Q8C2H3,MOUSE,PDT+19,Q8C2H3,1,15,1,7,29,3,1,4,4,23,13,4,6,6,6,9,10,2,6,0,0
sp|Q9QXS1,MOUSE,PDT+19,PLEC,1,496,34,194,596,90,226,81,165,264,543,72,70,145,388,442,258,223,266,33,105
sp|Q7TNG5,MOUSE,PDT+19,EMAL2,1,37,16,43,30,23,67,26,17,26,61,6,15,24,17,30,59,43,73,17,19
sp|P97427,MOUSE,PDT+19,DPYL1,1,47,6,33,29,19,51,17,41,35,37,14,20,36,20,24,45,32,42,6,18
tr|A0A0G2JGQ6,MOUSE,PDT+19,A0A0G2JGQ6,1,39,10,45,46,27,50,13,40,52,58,11,27,41,23,49,80,46,53,4,25
sp|Q61074,MOUSE,PDT+19,PPM1G,1,43,12,52,71,10,49,9,23,34,36,14,20,26,19,17,40,28,27,2,10
tr|Q3TKC5,MOUSE,PDT+19,Q3TKC5,1,31,13,22,35,16,37,11,33,30,41,10,17,26,14,26,32,20,43,3,17
sp|Q9Z1T1,MOUSE,PDT+19,AP3B1,1,77,11,59,100,30,47,18,60,85,108,27,49,54,45,50,121,57,77,7,23
sp|Q6R0H7,MOUSE,PDT+19,GNAS1,1,146,19,64,106,39,81,13,43,34,60,23,37,129,40,75,86,51,58,9,20
sp|Q8C0C7,MOUSE,PDT+19,SYFA,1,37,2,19,44,24,34,15,18,31,55,13,14,25,26,34,36,24,36,8,13
sp|Q9D7S9,MOUSE,PDT+19,CHMP5,1,20,1,24,21,4,10,0,10,24,20,9,7,11,14,8,11,9,10,0,6
tr|A2A9Q2,MOUSE,PDT+19,A2A9Q2,1,72,16,87,126,64,67,32,49,79,130,23,51,53,50,50,76,70,72,17,45
sp|Q91W89,MOUSE,PDT+19,MA2C1,1,81,24,45,59,52,80,39,24,33,129,17,32,62,59,51,70,60,72,28,22
tr|Q80XY1,MOUSE,PDT+19,Q80XY1,1,2,0,3,5,2,0,4,1,3,3,0,2,2,0,2,5,5,2,0,3
tr|Q3TQF7,MOUSE,PDT+19,Q3TQF7,1,55,37,49,40,32,79,28,24,45,66,18,27,55,33,48,75,57,47,10,19
sp|Q7TMC8,MOUSE,PDT+19,FUK,1,106,28,51,63,30,101,35,31,21,148,24,18,67,54,77,53,50,88,22,23
tr|G3X977,MOUSE,PDT+19,G3X977,1,50,7,48,56,48,58,25,59,67,84,20,51,54,44,35,76,60,72,11,25
sp|Q8BVQ5,MOUSE,PDT+19,PPME1,1,27,7,19,33,13,38,10,17,24,34,16,10,21,13,19,30,15,29,6,5
tr|Q544Z3,MOUSE,PDT+19,Q544Z3,1,23,2,15,26,13,37,4,11,29,9,6,14,15,13,13,18,14,15,1,7
tr|Q3TW21,MOUSE,PDT+19,Q3TW21,1,27,4,27,29,23,29,9,32,44,30,7,16,24,12,14,16,13,24,5,11
tr|Q3TQP7,MOUSE,PDT+19,Q3TQP7,1,54,6,15,25,8,38,7,26,30,35,17,17,21,13,14,26,21,39,2,10
sp|P36552,MOUSE,PDT+19,HEM6,1,37,10,25,30,19,42,13,12,22,35,12,8,27,13,40,26,22,27,10,13
sp|Q8BRF7,MOUSE,PDT+19,SCFD1,1,43,6,43,40,25,27,11,33,45,70,20,32,29,29,31,45,36,47,4,23
tr|Q3U8P5,MOUSE,PDT+19,Q3U8P5,1,36,4,30,36,15,29,6,23,42,42,8,16,23,21,21,32,19,26,6,9
tr|Q7TNP6,MOUSE,PDT+19,Q7TNP6,1,21,2,13,39,11,16,4,9,33,35,9,12,12,11,20,9,11,18,1,7
sp|Q6P8X1,MOUSE,PDT+19,SNX6,1,33,5,36,36,23,14,10,13,40,45,7,17,8,16,24,29,13,25,1,11
sp|Q8K157,MOUSE,PDT+19,GALM,1,20,4,15,20,19,36,11,12,17,29,1,15,20,17,14,16,26,31,5,14
sp|Q9CPT4,MOUSE,PDT+19,MYDGF,1,23,2,4,13,11,12,3,3,10,10,3,2,8,7,6,15,13,13,3,5
sp|Q8BML9,MOUSE,PDT+19,SYQ,1,63,16,40,59,34,48,24,30,49,78,15,25,45,30,48,31,44,59,9,28
tr|Q8BVI9,MOUSE,PDT+19,Q8BVI9,1,32,4,16,6,20,31,3,18,24,24,8,8,7,13,16,17,10,23,5,13
sp|Q3TCN2,MOUSE,PDT+19,PLBL2,1,51,7,29,27,23,44,10,19,21,74,16,34,39,24,27,42,32,31,18,26
tr|K3W4S6,MOUSE,PDT+19,K3W4S6,1,24,4,28,15,16,26,12,8,17,41,11,13,25,15,16,35,28,22,7,14
tr|Q3UK94,MOUSE,PDT+19,Q3UK94,1,11,2,10,12,4,5,4,4,12,26,2,4,6,8,12,13,5,14,1,2
sp|A2AQ07,MOUSE,PDT+19,TBB1,1,31,12,25,35,22,34,12,25,11,36,15,22,17,21,27,32,23,33,4,14
tr|Q3TDY6,MOUSE,PDT+19,Q3TDY6,1,37,8,20,28,26,51,17,11,13,64,6,20,45,28,27,55,33,44,11,18
tr|Q3U6D2,MOUSE,PDT+19,Q3U6D2,1,24,8,18,23,13,57,10,7,21,41,9,13,19,23,23,35,20,44,4,9
tr|Q8K3Q4,MOUSE,PDT+19,Q8K3Q4,1,73,10,54,92,28,34,23,65,53,85,27,46,29,55,61,39,44,34,16,26
tr|A0A0R4J008,MOUSE,PDT+19,A0A0R4J008,1,28,10,39,39,18,44,16,24,40,30,17,21,21,16,23,26,19,26,2,29
tr|Q3TAW7,MOUSE,PDT+19,Q3TAW7,1,34,8,32,27,37,51,11,33,29,73,14,35,48,23,30,33,43,40,13,33
tr|F8VPK5,MOUSE,PDT+19,F8VPK5,1,81,20,91,155,37,46,26,66,148,148,43,66,52,90,72,89,58,58,11,31
tr|A2AQJ8,MOUSE,PDT+19,A2AQJ8,1,55,12,52,62,44,66,26,40,57,81,15,27,45,43,40,60,57,66,19,46
tr|B2RQV1,MOUSE,PDT+19,B2RQV1,1,58,18,48,88,38,41,25,47,71,131,24,30,34,46,52,70,46,59,10,36
tr|Q3TG12,MOUSE,PDT+19,Q3TG12,1,43,12,32,41,26,34,13,48,47,59,12,25,31,16,24,27,39,40,0,19
sp|Q9WVT6,MOUSE,PDT+19,CAH14,1,23,4,12,21,12,26,15,15,10,42,3,10,23,25,14,24,22,18,5,13
tr|Q8C2D2,MOUSE,PDT+19,Q8C2D2,1,16,5,17,24,19,24,6,18,22,22,10,17,21,8,18,21,10,18,2,9
tr|Q3TSR0,MOUSE,PDT+19,Q3TSR0,1,15,2,13,13,17,19,9,22,18,35,12,21,18,15,12,22,14,24,4,11
tr|Q3TEL0,MOUSE,PDT+19,Q3TEL0,1,14,11,13,18,15,22,5,21,23,28,12,13,14,17,11,20,9,22,5,9
tr|Q3UUU4,MOUSE,PDT+19,Q3UUU4,1,25,7,24,45,19,23,13,19,44,39,12,15,12,25,19,26,21,28,1,10
tr|Q5BLK0,MOUSE,PDT+19,Q5BLK0,1,14,3,10,8,2,14,4,16,15,11,2,7,11,6,10,10,8,12,1,1
tr|Q3THA6,MOUSE,PDT+19,Q3THA6,1,11,4,9,10,7,21,4,5,6,7,3,3,16,1,58,48,4,9,1,11
tr|A0A0R4J0I9,MOUSE,PDT+19,A0A0R4J0I9,1,243,332,391,238,134,379,128,195,173,306,77,250,232,158,275,306,265,244,88,131
tr|A0A1L1STE4,MOUSE,PDT+19,A0A1L1STE4,1,65,7,39,54,15,111,26,25,64,62,24,38,62,43,43,97,39,48,4,42
sp|Q99LI7,MOUSE,PDT+19,CSTF3,1,63,8,39,64,23,29,11,44,62,59,21,25,43,27,45,33,20,50,9,42
tr|Q3U6P5,MOUSE,PDT+19,Q3U6P5,1,23,2,26,27,9,23,3,12,32,24,9,15,16,12,21,37,10,24,0,9
tr|G3X972,MOUSE,PDT+19,G3X972,1,87,27,49,41,44,82,14,30,37,102,25,43,120,76,49,86,54,86,1,43
tr|Q3TT11,MOUSE,PDT+19,Q3TT11,1,69,9,36,41,33,77,16,39,49,60,13,29,28,21,36,55,30,65,10,19
sp|Q62159,MOUSE,PDT+19,RHOC,1,12,6,14,17,7,11,2,12,15,15,5,6,11,6,15,8,8,16,2,5
tr|Q3U566,MOUSE,PDT+19,Q3U566,1,15,3,13,36,8,13,3,4,40,5,5,6,15,4,9,16,4,3,2,6
tr|Q3UAM9,MOUSE,PDT+19,Q3UAM9,1,43,16,25,28,23,40,14,31,23,77,14,15,48,34,20,73,51,61,5,11
tr|Q3TMX5,MOUSE,PDT+19,Q3TMX5,1,16,8,15,14,3,7,2,13,22,19,3,3,7,3,11,9,7,8,2,7
tr|Q2YDW1,MOUSE,PDT+19,Q2YDW1,1,10,2,23,33,5,12,0,9,36,19,3,6,5,10,6,11,8,12,1,8
tr|A3KGL9,MOUSE,PDT+19,A3KGL9,1,20,0,8,7,0,11,0,0,20,1,1,3,11,3,3,3,3,2,0,0
tr|Q5NBZ3,MOUSE,PDT+19,Q5NBZ3,1,25,5,22,22,9,32,10,33,37,38,3,13,17,8,15,14,21,28,3,12
tr|Q3TN61,MOUSE,PDT+19,Q3TN61,1,14,6,15,16,7,12,2,12,17,15,6,6,11,5,12,7,8,15,2,5
tr|A0A0A0UCD5,MOUSE,PDT+19,A0A0A0UCD5,1,40,20,28,25,17,65,10,21,26,75,9,19,50,31,30,42,54,48,13,21
tr|Q3TXE5,MOUSE,PDT+19,Q3TXE5,1,37,7,70,63,20,32,9,28,58,41,12,22,49,12,18,29,22,30,16,15
sp|Q8QZY6,MOUSE,PDT+19,TSN14,1,19,12,14,11,22,20,4,19,12,30,3,10,6,9,11,15,6,27,8,12
tr|A0A0A0UEG7,MOUSE,PDT+19,A0A0A0UEG7,1,38,20,29,24,16,64,10,19,29,76,8,19,49,30,30,45,53,48,13,21
tr|Q80SV3,MOUSE,PDT+19,Q80SV3,1,42,20,26,25,18,64,9,22,28,76,8,22,49,31,31,44,52,45,13,19
tr|A0A0A0U6W1,MOUSE,PDT+19,A0A0A0U6W1,1,38,19,29,26,16,64,10,21,28,76,8,18,50,31,29,44,54,48,14,21
tr|G5E895,MOUSE,PDT+19,G5E895,1,26,4,15,23,17,14,10,21,26,31,4,12,17,15,11,20,13,22,5,10
tr|Q3TIK8,MOUSE,PDT+19,Q3TIK8,1,11,2,17,18,22,66,8,8,18,8,6,18,9,10,24,33,12,17,1,12
tr|Q6ZWZ6,MOUSE,PDT+19,Q6ZWZ6,1,14,7,9,12,1,10,3,7,16,12,3,4,2,4,5,3,2,14,1,3
sp|Q99LU0,MOUSE,PDT+19,CH1B1,1,21,1,11,16,5,8,3,5,19,17,14,10,2,16,9,14,14,14,0,0
tr|A0A1L1SRX2,MOUSE,PDT+19,A0A1L1SRX2,1,49,9,41,58,34,29,29,29,52,86,27,28,52,33,42,60,36,34,6,41
tr|I6L9I7,MOUSE,PDT+19,I6L9I7,1,14,2,17,21,7,11,1,5,25,13,5,7,6,5,8,13,7,10,4,2
tr|Q3UBK2,MOUSE,PDT+19,Q3UBK2,1,19,3,20,36,9,11,3,4,42,4,6,4,13,2,9,11,5,5,2,7
sp|Q9CZC8,MOUSE,PDT+19,SCRN1,1,37,11,33,40,17,23,11,20,19,31,7,9,25,15,22,29,19,28,7,11
tr|Q8K131,MOUSE,PDT+19,Q8K131,1,34,8,33,26,37,52,11,33,29,73,14,34,48,24,29,33,43,40,13,33
sp|P20108,MOUSE,PDT+19,PRDX3,1,24,4,11,13,16,14,10,12,13,22,2,9,13,5,11,28,17,24,4,5
tr|Q3TVM2,MOUSE,PDT+19,Q3TVM2,1,55,9,28,27,24,47,7,23,30,39,10,20,25,24,25,26,28,47,7,18
tr|Q9DB82,MOUSE,PDT+19,Q9DB82,1,14,1,9,18,10,12,4,8,8,18,6,6,10,3,11,12,11,13,2,12
tr|Q3TAI8,MOUSE,PDT+19,Q3TAI8,1,59,5,46,46,26,53,8,39,46,50,10,30,22,26,35,35,43,47,2,13
sp|Q8BFR4,MOUSE,PDT+19,GNS,1,30,13,33,19,21,38,11,22,29,64,13,32,38,19,29,39,33,26,8,27
