protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
tr|Q9A6X5,CAUCR,KLB+15,NA,1,18,1,12,3,7,7,4,6,5,6,1,6,2,5,6,2,4,11,0,4
tr|Q9A6D4,CAUCR,KLB+15,NA,1,42,2,4,15,5,7,2,4,16,15,2,5,9,8,6,16,12,16,2,3
tr|Q9A5S7,CAUCR,KLB+15,NA,1,38,0,7,7,10,18,2,17,9,23,7,2,7,3,7,6,14,18,6,6
tr|Q9A5E4,CAUCR,KLB+15,NA,1,13,1,10,9,4,9,3,7,4,9,3,3,11,2,13,4,10,11,8,5
tr|Q9A3T5,CAUCR,KLB+15,NA,1,7,0,9,8,3,8,0,4,1,9,4,1,4,3,3,10,4,2,0,2
tr|Q9A3S8,CAUCR,KLB+15,NA,1,15,0,2,8,1,4,6,1,2,5,3,4,2,4,7,5,4,10,3,3
sp|Q9A385,CAUCR,KLB+15,NA,1,9,0,7,11,1,4,1,9,9,7,2,2,1,5,6,3,2,8,0,2
tr|Q9A2W0,CAUCR,KLB+15,NA,1,9,4,7,14,4,8,1,5,0,9,1,4,2,1,2,2,6,4,0,0
tr|Q9A2Q7,CAUCR,KLB+15,NA,1,27,2,8,2,4,12,2,5,4,16,3,2,20,3,7,4,8,12,0,1
tr|Q9A2H0,CAUCR,KLB+15,NA,1,4,1,2,1,3,2,1,2,6,2,1,0,3,1,2,1,0,0,0,0
tr|Q9A2F2,CAUCR,KLB+15,NA,1,9,0,5,8,8,9,1,1,1,7,2,1,7,3,12,6,8,8,1,0
