protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|O34979,BACSU,NA,YVRO,1,16,1,13,15,7,17,5,19,20,27,5,8,10,9,14,13,13,12,0,5
sp|P39158,BACSU,NA,CSPC,1,7,0,5,6,7,8,1,2,5,1,1,3,0,6,2,4,1,6,1,0
sp|P05656,BACSU,NA,SACC,1,46,1,48,33,35,60,14,26,54,39,14,37,31,22,25,49,42,51,21,29
sp|P96702,BACSU,NA,YDGD,1,15,1,0,2,5,9,4,16,2,9,11,1,2,4,5,6,4,11,3,4
sp|P39639,BACSU,NA,BACB,1,12,3,14,24,10,17,8,15,17,10,13,8,15,6,11,8,16,17,2,9
sp|P54451,BACSU,NA,YQEF,1,16,2,17,13,12,23,7,20,16,19,4,12,9,11,16,9,12,11,4,10
sp|P54154,BACSU,NA,MSRA,1,15,3,8,18,12,16,8,9,13,6,2,3,9,9,7,9,10,7,3,10
sp|O06978,BACSU,NA,YVCP,1,11,3,18,21,11,12,3,20,12,27,4,12,7,11,16,12,9,16,3,9
sp|P54490,BACSU,NA,YQGM,1,31,4,17,22,19,15,15,20,23,45,11,11,19,13,23,27,13,18,0,13
sp|P54335,BACSU,NA,XKDP,1,12,1,9,10,12,12,1,18,33,10,3,9,13,14,9,17,15,8,6,7
sp|P15400,BACSU,NA,SACX,1,48,2,10,14,27,42,13,53,24,51,15,13,23,11,6,32,20,39,5,11
sp|P25814,BACSU,NA,RNPA,1,5,0,4,9,5,3,2,6,19,12,2,6,2,6,11,10,4,6,0,4
sp|O34577,BACSU,NA,CYSC1,1,11,3,13,21,9,14,4,16,14,15,1,9,6,12,13,11,7,11,2,5
sp|O34447,BACSU,NA,YCEF,1,24,0,8,15,19,17,7,26,18,33,12,4,4,4,5,13,9,23,10,6
sp|P54417,BACSU,NA,OPUD,1,47,4,12,12,36,40,5,51,21,63,14,15,21,16,13,47,27,37,15,16
sp|P39839,BACSU,NA,YUXL,1,38,2,48,46,21,59,20,40,37,50,14,18,32,27,31,52,41,36,13,32
sp|O35014,BACSU,NA,YKUI,1,20,2,32,39,22,19,9,28,21,54,10,15,12,20,20,25,12,15,4,28
sp|P54489,BACSU,NA,YQGL,1,12,1,10,15,7,6,5,15,10,8,4,6,2,5,14,7,12,7,3,7
sp|P05645,BACSU,NA,LEU3,1,39,1,20,37,16,25,6,17,22,37,10,15,16,8,17,28,14,29,2,6
sp|P19080,BACSU,NA,AROH,1,5,2,7,12,1,5,3,7,9,13,7,2,6,8,7,3,12,15,1,2
sp|P15401,BACSU,NA,SACY,1,18,2,17,27,13,10,11,45,25,22,7,14,7,10,12,11,11,10,1,7
sp|O31619,BACSU,NA,THIF,1,40,9,22,20,10,25,4,21,17,32,6,10,12,11,21,21,18,26,3,8
sp|P42234,BACSU,NA,CATE,1,53,2,46,50,42,49,26,30,45,38,17,33,31,31,34,36,38,56,8,21
sp|O34529,BACSU,NA,PFKA,1,24,3,17,26,5,44,11,32,20,25,6,9,7,4,18,15,17,25,1,10
sp|P42311,BACSU,NA,YXIT,1,11,0,0,3,3,2,3,4,10,6,3,7,3,3,2,3,6,6,1,4
sp|P94368,BACSU,NA,NNRD,1,32,5,14,19,5,26,10,11,13,32,6,7,18,8,11,7,20,19,7,6
sp|P32396,BACSU,NA,HEMH,1,24,1,21,34,10,19,9,18,21,23,8,7,18,12,12,15,14,22,4,18
sp|P94542,BACSU,NA,ZAPA,1,4,1,7,8,1,4,3,5,11,6,3,4,1,3,4,2,5,9,0,4
sp|P39139,BACSU,NA,YXXB,1,30,1,9,6,20,34,3,24,16,25,13,6,5,11,14,15,16,11,6,10
sp|P39592,BACSU,NA,YWBI,1,12,3,17,25,17,18,10,25,19,30,8,9,15,10,17,19,11,23,5,8
sp|P23129,BACSU,NA,ODO1,1,67,4,49,87,40,61,27,57,61,84,12,41,45,38,49,73,45,61,11,32
sp|P54334,BACSU,NA,XKDO,1,106,6,70,59,45,129,10,93,148,76,24,72,45,48,42,116,86,91,39,27
sp|Q04796,BACSU,NA,DAPA,1,27,0,14,18,7,20,3,18,18,30,8,15,17,8,7,20,26,25,0,9
sp|P39638,BACSU,NA,BACA,1,8,2,15,9,12,9,5,14,15,23,5,8,9,7,10,18,16,10,1,8
sp|P33449,BACSU,NA,BMR1,1,38,1,8,12,39,36,6,48,13,42,14,9,14,5,13,23,31,26,3,8
sp|O31457,BACSU,NA,YBFQ,1,18,10,20,40,13,21,10,15,24,20,9,13,14,9,18,8,16,25,3,16
sp|P54396,BACSU,NA,YPMB,1,18,0,8,15,5,10,3,11,24,14,2,2,2,4,2,8,9,15,2,7
sp|O34726,BACSU,NA,YFLS,1,57,0,10,12,34,40,6,52,25,59,10,10,21,6,5,40,29,34,17,11
sp|P28671,BACSU,NA,YOXB,1,22,4,6,15,15,17,12,18,15,30,6,11,13,13,10,18,16,8,0,7
sp|O32245,BACSU,NA,YVBH,1,12,1,21,17,10,8,7,18,21,18,2,7,3,8,6,8,14,10,1,12
sp|O35020,BACSU,NA,MNMA,1,21,6,29,30,17,37,6,20,26,25,11,12,10,14,18,14,23,28,4,20
sp|O34418,BACSU,NA,YFKI,1,8,2,2,8,3,4,3,2,16,15,4,5,3,5,4,5,8,7,1,1
sp|O34712,BACSU,NA,YTRA,1,7,1,5,14,0,9,2,17,15,11,5,4,5,6,5,6,8,5,1,4
sp|O34939,BACSU,NA,YDIO,1,20,5,22,31,25,24,12,28,22,43,4,32,20,13,32,37,18,22,4,13
sp|O31452,BACSU,NA,YBFK,1,30,1,13,21,16,20,9,19,11,28,8,6,14,16,12,26,9,19,6,12
sp|P39074,BACSU,NA,BMRU,1,26,5,19,19,8,21,8,26,17,29,10,16,10,10,11,18,18,19,1,6
sp|P06630,BACSU,NA,EAG,1,8,1,3,6,19,11,4,17,8,14,7,4,1,3,6,8,9,10,3,1
sp|O31847,BACSU,NA,YOZO,1,6,2,7,9,10,4,1,8,12,12,4,2,2,3,6,9,8,7,0,2
sp|O07619,BACSU,NA,YHFT,1,43,9,23,32,22,30,8,28,29,37,11,13,30,9,21,48,31,29,12,14
sp|O07606,BACSU,NA,YHFH,1,1,5,2,5,2,3,1,4,6,3,2,4,1,1,1,1,1,2,0,1
sp|O05217,BACSU,NA,YWRC,1,7,1,6,16,6,8,6,12,10,17,7,5,6,7,8,8,8,15,0,5
sp|P37584,BACSU,NA,CSAA,1,7,0,6,7,5,11,0,13,9,7,1,3,9,6,5,3,5,12,0,1
sp|P21340,BACSU,NA,PAIA,1,11,1,7,20,11,8,4,13,17,14,8,12,1,10,3,12,7,5,2,6
sp|P37948,BACSU,NA,GLPT,1,41,5,12,13,41,39,5,43,18,42,15,19,21,8,17,24,18,30,13,20
sp|O34311,BACSU,NA,YKOW,1,48,6,41,44,44,47,32,86,55,75,31,26,23,35,28,67,38,45,6,23
sp|O34347,BACSU,NA,ASSY,1,38,5,21,40,10,27,11,32,33,37,5,11,18,15,11,23,14,30,7,15
sp|O34774,BACSU,NA,YOBJ,1,10,2,11,23,20,12,2,22,27,33,6,22,2,10,15,13,10,16,10,14
sp|P10944,BACSU,NA,HUTH,1,57,4,25,38,18,35,12,39,21,53,14,17,19,28,27,34,22,31,2,12
sp|O31430,BACSU,NA,SKFH,1,3,4,10,7,4,7,4,10,9,16,7,5,7,9,1,8,9,11,4,6
sp|P39607,BACSU,NA,YWCI,1,17,1,1,6,3,2,1,0,10,8,5,2,3,6,11,4,3,9,3,5
sp|O31719,BACSU,NA,YKZI,1,3,0,1,12,1,2,0,2,7,6,2,5,0,4,6,1,1,5,2,2
sp|P71020,BACSU,NA,YLMH,1,22,2,22,16,13,14,2,15,19,22,5,4,5,15,19,19,11,23,3,6
sp|P07343,BACSU,NA,FUMC,1,50,3,24,35,14,29,11,27,34,42,18,30,19,18,14,26,28,29,4,7
sp|P26935,BACSU,NA,IOLG,1,25,6,23,28,7,22,8,28,25,21,6,14,12,17,11,17,18,38,4,14
sp|P38491,BACSU,NA,YPFA,1,12,2,9,26,4,10,2,20,16,19,7,9,7,11,20,10,8,18,0,7
sp|O32277,BACSU,NA,YWMB,1,13,1,10,20,10,8,9,16,20,21,10,11,5,16,9,15,21,18,4,9
sp|P94495,BACSU,NA,YNCE,1,6,2,10,17,11,6,2,10,6,12,2,12,3,9,4,7,8,13,2,11
sp|P71071,BACSU,NA,YUKD,1,2,2,8,3,2,5,3,8,6,6,2,3,3,2,4,6,2,7,2,3
sp|O32163,BACSU,NA,SUFU,1,11,3,14,9,4,12,1,11,13,10,10,8,3,4,5,12,6,7,1,3
sp|P51835,BACSU,NA,FTSY,1,26,1,23,32,11,23,4,19,33,31,5,14,7,13,13,15,18,35,1,5
sp|O31785,BACSU,NA,PKSS,1,25,3,23,35,24,19,15,30,28,44,15,20,19,12,26,23,16,18,4,6
sp|P25144,BACSU,NA,CCPA,1,28,0,19,27,7,18,7,27,20,31,12,16,16,11,15,22,20,27,0,11
sp|P49941,BACSU,NA,GERKC,1,29,2,31,22,11,24,8,33,42,36,10,22,17,12,16,14,25,34,6,13
sp|O34413,BACSU,NA,YTCC,1,29,2,20,22,23,17,12,25,33,34,12,19,24,12,19,28,27,31,3,15
sp|O34942,BACSU,NA,RECG,1,44,4,42,56,26,39,17,34,50,72,23,19,25,34,47,40,31,50,5,24
sp|O31488,BACSU,NA,YDAN,1,53,2,40,47,20,38,9,36,64,66,12,33,21,45,11,74,54,50,7,21
sp|Q796Z1,BACSU,NA,YGAC,1,7,3,15,13,6,9,8,16,8,10,7,8,7,4,11,6,11,7,5,15
sp|O31486,BACSU,NA,YDAJ,1,31,1,24,20,16,18,9,19,22,38,10,23,12,20,8,31,19,14,5,22
sp|P36838,BACSU,NA,CARX,1,27,4,15,26,16,29,15,25,25,23,6,15,18,14,10,21,19,28,2,15
sp|P96630,BACSU,NA,IMMA,1,9,2,7,8,9,8,10,17,15,17,2,11,2,12,2,12,8,9,0,9
sp|P71018,BACSU,NA,PLSX,1,34,1,23,21,9,26,7,20,23,29,13,13,10,9,14,19,25,33,0,4
sp|P94559,BACSU,NA,YSNB,1,13,3,10,16,4,13,9,12,6,21,3,7,4,4,11,8,9,11,0,5
sp|P94547,BACSU,NA,LCFA,1,44,6,27,42,22,38,17,41,48,56,12,15,36,19,13,22,35,35,6,26
sp|P21341,BACSU,NA,PAIB,1,12,1,9,22,8,9,6,11,19,16,8,14,9,11,4,9,10,12,5,12
sp|O05236,BACSU,NA,YUGG,1,7,0,16,15,5,9,3,14,16,10,6,3,3,1,8,12,11,21,1,5
sp|O34619,BACSU,NA,LMRA,1,18,7,5,21,4,14,3,12,13,21,4,4,7,8,7,17,9,5,1,8
sp|P23630,BACSU,NA,DCDA,1,41,6,25,39,18,40,16,29,23,37,6,14,12,15,19,22,19,35,3,20
sp|O34507,BACSU,NA,PRKC,1,52,1,43,66,15,41,13,52,60,46,12,25,29,22,19,32,44,51,3,22
sp|O34708,BACSU,NA,YFLA,1,52,1,6,16,34,50,6,40,24,47,12,11,17,10,11,31,27,48,10,18
sp|O32117,BACSU,NA,YUTJ,1,24,3,24,20,8,28,14,27,18,38,5,16,19,17,19,20,11,27,4,13
sp|P80874,BACSU,NA,GS69,1,26,1,21,30,9,24,5,27,20,30,7,12,16,13,17,14,26,14,7,12
sp|P42923,BACSU,NA,RL10,1,21,0,4,21,4,7,1,7,15,18,3,9,4,5,7,11,8,19,0,2
sp|P71046,BACSU,NA,YWGA,1,5,2,10,20,11,9,4,10,20,17,6,3,3,7,4,11,6,5,0,13
sp|O31850,BACSU,NA,YOJN,1,26,2,16,25,10,20,4,26,21,32,9,14,13,12,11,19,17,18,0,9
sp|O32111,BACSU,NA,YUZG,1,6,0,1,2,1,1,0,7,4,3,3,3,1,3,1,1,2,5,1,1
sp|O32241,BACSU,NA,SDPI,1,9,2,2,6,9,12,2,32,12,36,6,10,6,6,3,15,11,14,3,11
sp|P96712,BACSU,NA,BMR3,1,49,2,15,10,49,49,2,57,20,50,27,18,15,14,16,37,33,32,7,10
sp|P94521,BACSU,NA,YSDC,1,35,1,24,24,10,34,10,34,25,22,12,10,14,12,14,13,27,29,4,7
sp|P39798,BACSU,NA,XHLA,1,8,0,5,7,1,5,2,10,5,7,4,4,0,9,4,4,7,5,1,1
sp|O34514,BACSU,NA,MENC,1,22,6,26,26,10,25,11,33,28,32,12,10,16,14,17,27,16,25,5,10
sp|O30601,BACSU,NA,YOSP,1,20,1,17,26,20,19,7,19,30,32,9,24,8,17,5,12,18,20,6,19
sp|O34997,BACSU,NA,YKOY,1,35,2,8,17,22,30,7,22,21,39,9,7,8,8,12,21,10,31,8,7
sp|Q9R9I1,BACSU,NA,HTRB,1,29,0,26,32,8,46,4,32,31,34,7,29,15,32,10,41,39,34,1,8
sp|O32242,BACSU,NA,SDPR,1,4,0,8,2,4,5,4,10,7,9,3,9,2,3,3,7,4,3,1,2
sp|O34745,BACSU,NA,YODF,1,52,3,10,9,35,39,6,46,20,68,13,18,20,14,10,29,33,46,9,16
sp|Q01620,BACSU,NA,JAG,1,16,0,7,16,2,15,5,16,23,22,3,9,5,13,10,10,15,14,0,7
sp|O05401,BACSU,NA,YRHK,1,3,0,6,5,11,5,5,8,8,11,3,2,1,4,6,5,3,4,1,5
sp|O31829,BACSU,NA,YOAF,1,5,0,6,7,6,11,2,10,9,10,3,4,1,6,2,0,6,3,1,5
sp|P54156,BACSU,NA,YPLP,1,20,2,13,24,17,18,11,21,25,39,6,14,15,15,17,28,25,14,1,6
sp|O34762,BACSU,NA,OHRA,1,18,2,6,13,3,11,1,2,11,14,2,3,5,5,5,10,10,17,0,3
sp|P39815,BACSU,NA,TRMFO,1,43,4,15,39,17,29,9,24,31,37,13,23,21,17,16,20,28,33,2,14
sp|O07618,BACSU,NA,YHFS,1,51,6,18,23,14,35,6,25,10,36,6,10,20,11,22,27,13,22,0,9
sp|O06714,BACSU,NA,SBCC,1,122,7,47,156,36,42,28,50,95,122,23,30,17,84,71,71,54,50,7,18
sp|P94531,BACSU,NA,IABF1,1,34,6,30,42,12,31,17,31,31,35,12,28,22,13,23,33,25,36,13,26
sp|P42103,BACSU,NA,YXAD,1,9,0,7,16,7,5,0,6,11,21,4,4,3,11,12,10,7,4,1,5
sp|P54564,BACSU,NA,YQKA,1,31,3,12,32,13,24,14,33,29,23,6,20,12,16,17,11,12,18,3,14
sp|P06628,BACSU,NA,SP0F,1,7,0,11,10,4,7,1,15,11,14,7,6,4,5,5,2,4,7,0,4
sp|P46917,BACSU,NA,GGAA,1,14,6,25,31,35,17,9,36,43,43,8,28,11,13,23,29,15,26,4,30
sp|P39589,BACSU,NA,YWBF,1,36,5,6,6,41,36,7,42,16,47,12,13,14,16,9,25,27,20,4,17
sp|P40949,BACSU,NA,TAPA,1,14,5,19,24,13,9,6,10,38,17,4,9,9,14,4,18,20,11,4,5
sp|O34569,BACSU,NA,YOAA,1,13,1,7,16,9,13,3,17,7,13,5,7,4,9,14,10,9,9,2,9
sp|P31845,BACSU,NA,SP5AF,1,34,2,26,32,21,25,11,47,24,55,11,20,27,12,29,21,30,48,4,14
sp|P54427,BACSU,NA,YBXI,1,13,0,19,17,12,20,8,16,23,22,8,9,4,11,12,17,19,20,7,10
sp|P54552,BACSU,NA,P5CR2,1,35,2,12,25,8,18,6,29,21,21,7,6,8,9,15,18,20,11,0,7
sp|O31618,BACSU,NA,THIG,1,29,2,12,18,7,23,1,16,13,31,8,6,15,8,10,22,10,19,0,6
sp|O05254,BACSU,NA,YUFP,1,44,1,6,11,17,41,8,37,13,40,12,11,8,6,9,20,16,30,5,13
sp|P37562,BACSU,NA,PKN1,1,26,2,17,13,13,25,3,22,35,32,9,11,17,18,12,25,22,16,4,16
sp|P37813,BACSU,NA,ATP6,1,19,0,5,7,14,19,7,24,9,37,14,9,8,4,6,13,21,15,4,9
sp|P40761,BACSU,NA,YUXK,1,5,3,7,4,13,8,1,8,12,13,3,5,9,5,9,11,6,10,2,3
sp|Q04795,BACSU,NA,AK1,1,43,3,23,21,12,33,9,27,26,26,12,13,14,13,12,29,30,47,1,10
sp|P37957,BACSU,NA,ESTA,1,16,0,9,3,6,24,5,13,14,21,6,17,5,7,7,16,12,20,2,9
sp|P96736,BACSU,NA,CAPB,1,31,3,22,35,10,25,8,42,27,29,12,20,21,11,18,12,24,27,3,13
sp|O32207,BACSU,NA,YVGK,1,23,2,20,20,2,24,6,22,26,32,8,15,11,17,12,17,11,24,1,15
sp|P39637,BACSU,NA,YWFA,1,40,5,10,10,26,39,6,33,15,60,16,9,14,8,13,33,18,35,5,17
sp|P28368,BACSU,NA,HPF,1,9,0,15,19,7,8,5,11,15,16,6,18,5,5,12,7,10,14,0,7
sp|P37811,BACSU,NA,ATPD,1,19,0,8,13,6,9,2,14,13,19,2,11,5,11,11,13,5,17,0,3
sp|P96614,BACSU,NA,CSHA,1,40,0,29,35,14,33,7,35,35,36,18,23,21,24,41,25,36,31,0,11
sp|O31889,BACSU,NA,YORZ,1,1,7,4,5,1,4,2,7,10,5,1,5,0,0,2,6,3,3,0,4
sp|O34989,BACSU,NA,YVRG,1,20,0,29,43,27,30,13,40,62,62,17,32,14,15,27,42,36,32,13,26
sp|O32098,BACSU,NA,YUEE,1,22,1,14,12,1,8,11,14,18,18,2,3,7,8,8,5,6,7,2,9
sp|P94357,BACSU,NA,YXKD,1,19,1,12,10,20,25,3,36,18,30,10,13,3,4,6,15,17,23,3,10
sp|P39583,BACSU,NA,YWAC,1,9,2,15,18,5,5,10,22,22,19,8,11,5,5,7,10,10,16,2,9
sp|O32087,BACSU,NA,YUZA,1,7,1,1,5,5,10,0,11,1,10,2,4,2,3,5,4,2,3,1,1
sp|P39571,BACSU,NA,GERBC,1,15,2,25,20,17,25,12,27,38,29,10,20,15,18,12,28,20,24,4,13
sp|P94434,BACSU,NA,YCNL,1,10,6,1,4,3,7,2,8,6,12,6,5,8,3,8,7,2,13,0,6
sp|O31995,BACSU,NA,YOKL,1,8,2,10,18,16,12,3,12,9,15,8,11,4,4,11,6,9,9,2,8
sp|O31617,BACSU,NA,THIS,1,1,1,5,7,1,6,2,7,7,6,1,3,0,3,3,1,2,7,1,2
sp|P94391,BACSU,NA,ROCA2,1,56,3,25,45,26,41,10,28,37,24,11,18,24,18,21,26,31,50,3,18
sp|O31602,BACSU,NA,SPX,1,4,2,6,14,5,3,2,12,6,14,3,6,7,6,15,9,6,7,1,3
sp|O07906,BACSU,NA,YRAN,1,12,2,13,24,10,15,10,24,28,33,11,5,9,15,13,16,20,14,5,10
sp|P94520,BACSU,NA,YSDB,1,8,2,5,12,9,2,5,11,16,12,2,6,6,4,6,4,4,8,2,6
sp|P96576,BACSU,NA,YDAC,1,18,2,9,9,7,14,2,17,17,11,7,7,9,11,8,8,10,8,2,5
sp|O34527,BACSU,NA,CYMR,1,10,0,7,15,1,12,2,12,8,15,3,3,6,3,7,10,8,8,1,7
sp|O31607,BACSU,NA,TRHBO,1,10,1,6,14,7,8,6,4,4,16,5,3,9,6,9,7,8,4,1,4
sp|P54515,BACSU,NA,YQHQ,1,15,2,8,21,19,19,9,25,20,44,5,13,17,12,13,22,14,27,2,11
sp|P37810,BACSU,NA,ATPG,1,31,0,13,24,10,16,5,19,20,26,9,10,6,12,16,26,17,19,0,8
sp|O31637,BACSU,NA,YJCO,1,11,2,8,15,4,6,5,14,11,10,9,8,1,4,13,8,7,8,2,7
sp|O35016,BACSU,NA,YFKJ,1,12,4,13,12,6,14,3,14,9,15,5,5,5,7,7,10,4,6,1,4
sp|P96587,BACSU,NA,YDAM,1,24,2,14,24,39,21,7,35,30,38,17,23,10,12,21,17,22,31,14,19
sp|O08335,BACSU,NA,FATR,1,11,4,12,14,12,8,6,14,15,19,7,5,3,9,6,15,14,12,1,7
sp|P39582,BACSU,NA,MENA,1,27,3,6,8,19,29,3,30,14,40,13,11,12,12,6,20,18,24,6,10
sp|O31822,BACSU,NA,YNGB,1,22,3,16,31,7,22,6,24,19,29,9,8,14,10,19,15,12,22,0,9
sp|P71084,BACSU,NA,GSAB,1,47,2,17,34,15,44,15,31,30,33,10,15,18,9,9,20,29,31,3,17
sp|O07625,BACSU,NA,YLAA,1,31,1,31,37,40,33,26,42,41,75,20,19,20,30,23,47,29,53,6,42
sp|P54326,BACSU,NA,XKDF,1,24,0,18,37,14,18,4,14,26,17,8,5,9,8,12,16,17,18,3,7
sp|P36843,BACSU,NA,ARGJ,1,44,8,22,33,9,38,8,32,28,29,9,16,11,16,7,22,31,30,3,10
sp|O34719,BACSU,NA,YVLC,1,4,0,2,3,2,3,0,10,5,8,3,3,2,0,3,4,2,6,2,3
sp|P37537,BACSU,NA,KTHY,1,15,1,13,21,9,16,4,17,14,23,6,7,7,11,11,8,8,15,0,6
sp|O34500,BACSU,NA,MNTD,1,36,3,8,5,17,27,6,22,7,43,15,6,7,5,4,22,16,35,4,7
sp|O05252,BACSU,NA,YUFN,1,31,1,30,24,14,41,1,19,43,19,7,16,5,10,5,26,19,35,3,10
sp|O34953,BACSU,NA,YTRD,1,15,2,6,7,26,29,3,40,13,39,12,12,15,9,5,26,10,29,7,20
sp|O34738,BACSU,NA,YKOE,1,24,1,2,7,8,20,2,19,11,26,9,3,7,1,5,17,3,21,3,10
sp|P26904,BACSU,NA,DPPC,1,24,0,13,10,20,28,4,23,11,41,13,11,16,13,18,15,16,27,8,9
sp|O05506,BACSU,NA,PTEA,1,11,1,7,10,4,4,5,9,10,14,7,3,0,7,2,9,5,1,0,1
sp|P37959,BACSU,NA,YUSZ,1,25,0,9,16,15,19,8,23,20,27,3,9,12,10,8,30,14,18,3,11
sp|P07601,BACSU,NA,TRPA,1,19,2,10,24,12,17,2,19,16,30,5,13,13,10,10,22,10,24,0,9
sp|P55872,BACSU,NA,IF3,1,15,2,9,15,7,10,2,13,21,14,5,9,5,9,15,6,5,10,0,1
sp|O05263,BACSU,NA,RHAM,1,9,1,9,12,5,2,5,5,10,7,6,1,3,3,5,5,3,4,4,5
sp|P17921,BACSU,NA,SYFA,1,19,5,18,37,15,30,7,20,26,24,15,12,16,15,17,13,18,27,1,9
sp|P06574,BACSU,NA,RPSB,1,11,0,19,24,5,13,5,19,22,25,10,3,7,18,15,20,17,21,1,7
sp|P68729,BACSU,NA,ARGB,1,23,2,11,21,9,24,2,17,25,24,11,10,7,8,6,17,13,24,1,3
sp|O32263,BACSU,NA,YVDC,1,11,0,6,17,4,8,2,6,8,7,6,1,2,4,8,3,2,5,2,4
sp|E0U070,BACPZ,NA,GLMS,1,66,6,36,46,17,45,14,41,34,60,12,24,17,22,20,28,29,58,2,23
sp|P0CI73,BACSU,NA,GLMS,1,66,6,35,46,17,45,14,40,34,60,12,25,17,22,20,27,30,59,2,23
sp|P18185,BACSU,NA,CARY,1,88,8,57,89,42,75,18,84,64,91,26,38,45,36,33,74,61,68,4,29
sp|P37877,BACSU,NA,ACKA,1,32,1,19,34,16,34,10,34,23,33,11,16,16,4,17,28,22,32,1,12
sp|O07596,BACSU,NA,YHEN,1,17,1,17,15,9,13,7,7,22,35,10,13,12,12,12,23,23,22,3,9
sp|O34672,BACSU,NA,YDIM,1,9,2,5,5,3,13,4,12,12,14,3,6,3,3,6,9,4,8,2,3
sp|O35027,BACSU,NA,YJGA,1,10,4,5,4,9,13,1,16,5,18,4,2,1,2,7,9,8,5,4,5
sp|O34617,BACSU,NA,RLMN,1,21,6,19,32,17,22,8,25,24,31,9,18,10,15,26,16,25,26,2,11
sp|O32232,BACSU,NA,EST,1,11,3,14,25,8,19,9,11,19,20,10,10,12,7,7,10,13,20,4,14
sp|P54330,BACSU,NA,XKDJ,1,8,0,10,12,5,6,3,8,6,11,6,4,8,5,10,15,8,12,2,7
sp|P80872,BACSU,NA,G16O,1,8,1,15,25,1,7,5,4,13,14,7,4,3,11,7,8,14,10,0,6
sp|P31080,BACSU,NA,LEXA,1,11,0,13,18,5,12,5,20,13,14,7,7,14,7,11,10,12,22,0,4
sp|O34471,BACSU,NA,YTLQ,1,21,2,14,31,9,3,8,23,28,28,3,5,13,20,22,28,7,17,6,16
sp|O06474,BACSU,NA,YFMP,1,4,0,7,21,5,8,2,10,14,17,5,2,3,9,10,8,7,4,1,3
sp|O31852,BACSU,NA,CWLS,1,21,1,15,6,7,36,3,22,47,31,8,27,16,11,9,76,28,26,7,17
sp|C0SP78,BACSU,NA,MNEP,1,34,1,17,19,11,16,9,40,18,27,4,6,8,8,13,23,1,28,2,12
sp|P54339,BACSU,NA,XKDT,1,31,1,18,39,12,24,2,30,16,25,5,19,14,10,16,22,20,30,4,10
sp|P70963,BACSU,NA,YWMF,1,6,2,6,4,19,13,3,17,10,18,4,6,4,2,7,11,4,11,1,11
sp|O32282,BACSU,NA,YWZA,1,8,0,1,0,4,15,2,14,2,11,3,0,3,0,2,5,2,6,3,0
sp|O32002,BACSU,NA,YOKE,1,7,0,8,12,10,12,4,16,25,16,7,3,5,4,4,8,8,7,0,4
sp|O34411,BACSU,NA,HIS9,1,17,5,16,23,13,18,10,19,15,27,5,5,11,8,11,22,14,10,1,18
sp|O34782,BACSU,NA,YVRD,1,31,0,13,20,10,21,2,18,15,19,8,13,7,8,9,18,22,21,2,6
sp|O34709,BACSU,NA,OPCR,1,9,1,8,22,7,6,4,10,18,20,8,8,4,5,9,12,10,13,3,8
sp|P42961,BACSU,NA,YCSD,1,13,0,7,12,8,10,3,8,7,12,2,4,6,3,5,9,9,8,1,3
sp|P45929,BACSU,NA,YQBM,1,11,0,11,13,10,12,2,5,11,10,6,6,3,4,5,9,14,11,0,4
sp|P28611,BACSU,NA,MOTA,1,35,0,10,25,13,19,4,22,19,32,9,6,8,10,8,13,12,20,2,3
sp|P54155,BACSU,NA,MSRB,1,4,2,7,16,7,10,6,5,13,10,3,9,8,4,6,10,7,7,2,7
sp|P96728,BACSU,NA,YWSA,1,9,0,8,12,3,5,2,6,7,6,1,6,4,3,6,6,5,5,0,4
sp|O34809,BACSU,NA,YCEG,1,27,2,36,40,26,18,23,31,40,64,13,19,28,30,23,28,33,26,7,23
sp|O31579,BACSU,NA,YFHK,1,19,0,8,6,8,15,6,8,18,12,5,5,6,7,3,12,16,10,3,5
sp|P54514,BACSU,NA,YQHP,1,15,0,0,4,5,9,4,10,19,8,6,6,5,5,9,7,4,12,0,3
sp|P45863,BACSU,NA,YWJC,1,7,2,0,10,3,2,4,8,11,10,4,4,1,3,3,6,4,4,0,4
sp|P46334,BACSU,NA,YXCD,1,4,1,7,15,8,5,3,8,6,8,2,6,2,4,2,5,3,9,0,4
sp|O06746,BACSU,NA,YITK,1,8,0,16,8,5,8,0,15,21,13,1,9,3,11,7,14,5,17,0,2
sp|O06722,BACSU,NA,YISI,1,1,1,1,8,1,2,0,7,4,5,5,4,0,3,4,4,4,0,0,2
sp|O31636,BACSU,NA,YJCN,1,5,2,4,7,2,8,2,7,10,11,1,3,5,3,3,10,5,8,2,8
sp|O34720,BACSU,NA,YJGC,1,60,25,56,87,27,80,27,64,65,72,25,45,49,32,43,60,56,65,13,34
sp|O31574,BACSU,NA,YFHF,1,25,0,8,20,12,26,11,21,20,28,10,8,12,16,16,17,23,16,7,7
sp|O06719,BACSU,NA,GERPC,1,8,0,14,21,4,4,9,17,9,14,10,11,8,25,11,12,10,10,0,8
sp|O34322,BACSU,NA,YVLA,1,11,1,2,2,8,8,2,20,3,10,1,4,4,2,4,5,1,15,2,3
sp|P07819,BACSU,NA,SCRB,1,26,6,32,36,28,41,21,22,23,37,11,18,23,22,25,26,27,26,12,17
sp|P39604,BACSU,NA,RODA,1,22,3,13,8,29,36,3,59,16,39,13,13,11,17,9,33,15,34,5,15
